actions,blocked_time_s,charge_trips,condition_percent,decision_ms,delivered_by_section,delivered_units,distance_m,end_battery_percent,energy_wh,lost_by_section,lost_units,min_battery_percent,policy,produced_units,scenario,score,seed,shift_s,violation_count,violations,wh_per_unit
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.91,0.0,"{'A': 19, 'B': 32, 'C': 4}",55,526.9,68.7,8.779,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.5,ns,54,hot_factory,50.61,9,3600.1,0,,0.1596
42,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.94,0.0,"{'A': 15, 'B': 31, 'C': 4}",50,340.4,38.5,5.722,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,26.6,ns,49,low_battery_start,47.14,0,3600.9,0,,0.1144
40,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.94,0.0,"{'A': 18, 'B': 27, 'C': 4}",49,271.6,34.2,5.859,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.5,ns,55,low_battery_start,46.07,1,3600.5,0,,0.1196
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 22, 'B': 30, 'C': 4}",56,376.1,23.5,6.794,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.7,ns,54,low_battery_start,52.6,2,3600.5,0,,0.1213
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.93,0.0,"{'A': 23, 'B': 33, 'C': 6}",62,411.5,21.0,7.073,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,21.0,ns,53,low_battery_start,58.46,3,3600.1,0,,0.1141
43,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.94,0.0,"{'A': 12, 'B': 27, 'C': 4}",43,281.8,31.9,5.91,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.3,ns,43,low_battery_start,40.05,4,3600.5,0,,0.1374
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.93,0.0,"{'A': 23, 'B': 32, 'C': 5}",60,453.3,18.1,7.41,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,18.1,ns,52,low_battery_start,56.3,5,3600.4,0,,0.1235
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 12, 'B': 31, 'C': 5}",48,360.6,18.3,6.879,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.2,ns,45,low_battery_start,44.56,6,3600.7,0,,0.1433
39,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.94,0.0,"{'A': 18, 'B': 26, 'C': 4}",48,275.0,36.4,5.8,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.8,ns,53,low_battery_start,45.1,7,3600.1,0,,0.1208
44,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 21, 'B': 34, 'C': 3}",58,393.1,30.3,6.501,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,26.9,ns,51,low_battery_start,54.75,8,3601.0,0,,0.1121
46,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 20, 'B': 30, 'C': 5}",55,378.5,24.7,6.806,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.5,ns,54,low_battery_start,51.6,9,3600.5,0,,0.1237
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 16, 'B': 57, 'C': 4}",77,513.1,58.9,9.034,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.9,ns,77,one_hot_section,72.48,0,3600.5,0,,0.1173
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.92,0.0,"{'A': 21, 'B': 58, 'C': 4}",83,524.9,84.4,7.905,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,84.4,ns,83,one_hot_section,79.05,1,3600.8,0,,0.0952
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 19, 'B': 55, 'C': 5}",79,587.2,65.2,9.063,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.2,ns,81,one_hot_section,74.47,2,3600.6,0,,0.1147
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 21, 'B': 60, 'C': 4}",85,581.6,68.7,8.978,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.7,ns,84,one_hot_section,80.51,3,3600.4,0,,0.1056
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.9,0.0,"{'A': 9, 'B': 62, 'C': 5}",76,604.4,58.5,9.507,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.5,ns,75,one_hot_section,71.25,4,3600.7,0,,0.1251
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 17, 'B': 62, 'C': 5}",84,603.2,64.7,9.257,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.7,ns,83,one_hot_section,79.37,5,3600.6,0,,0.1102
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.94,0.0,"{'A': 10, 'B': 37, 'C': 4}",51,356.8,90.3,5.82,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.3,ns,49,one_hot_section,48.09,6,3600.9,0,,0.1141
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 21, 'B': 61, 'C': 4}",86,596.9,59.1,9.436,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.1,ns,85,one_hot_section,81.28,7,3600.6,0,,0.1097
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 19, 'B': 62, 'C': 4}",85,603.0,68.5,9.038,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.5,ns,84,one_hot_section,80.48,8,3600.2,0,,0.1063
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 20, 'B': 57, 'C': 5}",82,565.4,57.0,9.456,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,57.0,ns,83,one_hot_section,77.27,9,3600.7,0,,0.1153
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 16, 'B': 10, 'C': 4}",30,424.1,90.7,6.101,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.7,ns,27,section_breakdown,26.95,0,3600.5,0,,0.2034
56,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.93,0.0,"{'A': 20, 'B': 21, 'C': 4}",45,455.4,88.8,6.63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,88.8,ns,44,section_breakdown,41.68,1,3600.7,0,,0.1473
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.93,0.0,"{'A': 21, 'B': 16, 'C': 4}",41,502.7,92.0,7.134,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,92.0,ns,39,section_breakdown,37.43,2,3601.0,0,,0.174
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,99.94,0.0,"{'A': 18, 'B': 6, 'C': 4}",28,450.8,93.4,6.417,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.4,ns,27,section_breakdown,24.79,3,3600.8,0,,0.2292
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.93,0.0,"{'A': 9, 'B': 19, 'C': 5}",33,470.4,92.5,6.661,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,91.9,ns,30,section_breakdown,29.67,4,3600.2,0,,0.2019
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.93,0.0,"{'A': 20, 'B': 15, 'C': 4}",39,435.9,82.1,7.206,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,80.3,ns,37,section_breakdown,35.4,5,3600.8,0,,0.1848
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.96,0.0,"{'A': 11, 'B': 9, 'C': 4}",24,304.2,94.8,4.436,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.8,ns,21,section_breakdown,21.78,6,3600.1,0,,0.1848
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",13,99.93,0.0,"{'A': 20, 'B': 10, 'C': 3}",33,481.1,93.3,6.854,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.3,ns,33,section_breakdown,29.57,7,3600.6,0,,0.2077
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.93,0.0,"{'A': 20, 'B': 19, 'C': 4}",43,470.1,93.2,6.903,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.2,ns,43,section_breakdown,39.55,8,3600.3,0,,0.1605
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,99.93,0.0,"{'A': 21, 'B': 12, 'C': 5}",38,464.7,91.7,6.597,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,91.7,ns,36,section_breakdown,34.7,9,3600.5,0,,0.1736
60,"{'A': 0.0, 'B': 0.0, 'C': 309.5}",0,99.9,0.0,"{'A': 14, 'B': 30, 'C': 4}",48,689.4,53.5,10.219,"{'A': 0.0, 'B': 0.0, 'C': 0.43}",0.43,53.5,ns,49,small_buffers,42.46,0,3600.7,0,,0.2129
60,"{'A': 0.0, 'B': 0.0, 'C': 321.8}",0,99.9,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,678.7,53.5,10.23,"{'A': 0.0, 'B': 0.0, 'C': 0.45}",0.45,53.5,ns,54,small_buffers,48.44,1,3600.3,0,,0.1894
58,"{'A': 0.0, 'B': 0.0, 'C': 336.2}",0,99.9,0.0,"{'A': 20, 'B': 28, 'C': 4}",52,684.5,52.9,10.372,"{'A': 0.0, 'B': 0.0, 'C': 0.47}",0.47,52.9,ns,53,small_buffers,46.35,2,3600.2,0,,0.1995
57,"{'A': 0.0, 'B': 0.0, 'C': 315.2}",0,99.89,0.0,"{'A': 20, 'B': 29, 'C': 3}",52,723.3,52.2,10.514,"{'A': 0.0, 'B': 0.0, 'C': 0.44}",0.44,52.2,ns,54,small_buffers,46.31,3,3600.6,0,,0.2022
61,"{'A': 0.0, 'B': 0.0, 'C': 425.3}",0,99.9,0.0,"{'A': 9, 'B': 31, 'C': 4}",44,593.6,56.3,9.606,"{'A': 0.0, 'B': 0.0, 'C': 0.59}",0.59,56.3,ns,42,small_buffers,38.61,4,3601.0,0,,0.2183
57,"{'A': 25.2, 'B': 0.0, 'C': 338.9}",0,99.9,0.0,"{'A': 20, 'B': 28, 'C': 4}",52,701.1,52.4,10.464,"{'A': 0.14, 'B': 0.0, 'C': 0.47}",0.61,52.4,ns,52,small_buffers,46.16,5,3600.6,0,,0.2012
61,"{'A': 0.0, 'B': 0.0, 'C': 337.9}",0,99.91,0.0,"{'A': 10, 'B': 20, 'C': 4}",34,487.1,59.6,8.892,"{'A': 0.0, 'B': 0.0, 'C': 0.47}",0.47,59.6,ns,33,small_buffers,29.08,6,3600.1,0,,0.2615
57,"{'A': 0.0, 'B': 0.0, 'C': 385.3}",0,99.89,0.0,"{'A': 18, 'B': 30, 'C': 3}",51,714.1,52.2,10.523,"{'A': 0.0, 'B': 0.0, 'C': 0.54}",0.54,52.2,ns,53,small_buffers,45.2,7,3600.9,0,,0.2063
58,"{'A': 0.0, 'B': 0.0, 'C': 332.9}",0,99.89,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,713.7,52.2,10.522,"{'A': 0.0, 'B': 0.0, 'C': 0.46}",0.46,52.2,ns,54,small_buffers,48.28,8,3600.1,0,,0.1949
58,"{'A': 0.0, 'B': 0.0, 'C': 424.4}",0,99.9,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,692.2,52.7,10.41,"{'A': 0.0, 'B': 0.0, 'C': 0.59}",0.59,52.7,ns,53,small_buffers,48.21,9,3600.8,0,,0.1928
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,44.93,0.0,"{'A': 11, 'B': 29, 'C': 2}",42,165.3,72.2,6.73,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,69.4,ns,49,worn_robot,38.64,0,3600.7,0,,0.1602
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,44.93,0.0,"{'A': 18, 'B': 29, 'C': 5}",52,290.8,71.9,7.468,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.1,ns,55,worn_robot,48.27,1,3600.7,0,,0.1436
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,44.93,0.0,"{'A': 15, 'B': 27, 'C': 2}",44,223.8,70.9,7.181,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,67.4,ns,53,worn_robot,40.41,2,3600.8,0,,0.1632
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,44.93,0.0,"{'A': 17, 'B': 28, 'C': 4}",49,369.9,77.3,7.439,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,72.4,ns,51,worn_robot,45.28,3,3600.6,0,,0.1518
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,44.92,0.0,"{'A': 8, 'B': 29, 'C': 5}",42,415.2,71.2,8.003,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.9,ns,41,worn_robot,38.0,4,3600.6,0,,0.1905
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,44.92,0.0,"{'A': 18, 'B': 27, 'C': 5}",50,295.4,71.4,7.531,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.8,ns,53,worn_robot,46.23,5,3600.6,0,,0.1506
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,44.93,0.0,"{'A': 7, 'B': 20, 'C': 4}",31,149.9,71.7,6.723,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,69.4,ns,34,worn_robot,27.64,6,3600.4,0,,0.2169
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,44.93,0.0,"{'A': 18, 'B': 28, 'C': 4}",50,195.9,66.9,7.326,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.7,ns,54,worn_robot,46.34,7,3600.3,0,,0.1465
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,44.93,0.0,"{'A': 18, 'B': 27, 'C': 4}",49,279.0,76.3,7.149,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,67.5,ns,53,worn_robot,45.43,8,3600.3,0,,0.1459
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,44.92,0.0,"{'A': 19, 'B': 28, 'C': 4}",51,331.2,70.6,7.696,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.0,ns,54,worn_robot,47.15,9,3600.3,0,,0.1509
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 15, 'B': 30, 'C': 4}",49,543.3,45.8,8.044,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,45.8,ns_symbolic_only,48,aged_battery,44.98,0,3600.1,0,,0.1642
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 21, 'B': 31, 'C': 4}",56,652.1,19.2,9.698,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,19.2,ns_symbolic_only,54,aged_battery,51.15,1,3600.1,0,,0.1732
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.93,0.0,"{'A': 16, 'B': 26, 'C': 3}",45,463.7,64.0,6.891,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.8,ns_symbolic_only,52,aged_battery,41.55,2,3600.1,0,,0.1531
44,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.93,0.0,"{'A': 13, 'B': 23, 'C': 2}",38,465.4,66.7,6.788,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,43.4,ns_symbolic_only,53,aged_battery,34.61,3,3600.3,0,,0.1786
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 8, 'B': 29, 'C': 4}",41,478.6,62.2,7.014,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.8,ns_symbolic_only,42,aged_battery,37.49,4,3600.1,0,,0.1711
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 20, 'B': 29, 'C': 5}",54,640.9,19.7,9.637,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,19.7,ns_symbolic_only,53,aged_battery,49.18,5,3600.2,0,,0.1785
37,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.95,0.0,"{'A': 10, 'B': 21, 'C': 4}",35,367.8,89.3,5.362,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,70.5,ns_symbolic_only,33,aged_battery,32.32,6,3601.0,0,,0.1532
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,642.9,19.9,9.611,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,19.9,ns_symbolic_only,53,aged_battery,48.19,7,3600.4,0,,0.1813
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 20, 'B': 29, 'C': 4}",53,571.8,36.6,8.601,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,36.6,ns_symbolic_only,52,aged_battery,48.7,8,3600.2,0,,0.1623
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.93,0.0,"{'A': 21, 'B': 29, 'C': 5}",55,463.8,64.5,6.914,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.5,ns_symbolic_only,53,aged_battery,51.54,9,3600.2,0,,0.1257
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.93,0.0,"{'A': 15, 'B': 31, 'C': 4}",50,480.9,91.1,7.107,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.6,ns_symbolic_only,48,balanced,46.45,0,3601.0,0,,0.1421
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 21, 'B': 31, 'C': 4}",56,652.1,55.9,9.698,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.9,ns_symbolic_only,54,balanced,51.15,1,3600.1,0,,0.1732
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 19, 'B': 31, 'C': 5}",55,617.1,62.8,9.17,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,62.8,ns_symbolic_only,55,balanced,50.42,2,3600.4,0,,0.1667
44,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.93,0.0,"{'A': 13, 'B': 23, 'C': 2}",38,465.4,95.9,6.788,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,69.1,ns_symbolic_only,53,balanced,34.61,3,3600.3,0,,0.1786
46,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.93,0.0,"{'A': 8, 'B': 31, 'C': 4}",43,446.0,98.1,6.563,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,78.8,ns_symbolic_only,41,balanced,39.72,4,3600.5,0,,0.1526
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 20, 'B': 29, 'C': 5}",54,640.9,56.2,9.637,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.2,ns_symbolic_only,53,balanced,49.18,5,3600.2,0,,0.1785
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.93,0.0,"{'A': 10, 'B': 20, 'C': 4}",34,492.3,90.6,7.032,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,83.9,ns_symbolic_only,34,balanced,30.48,6,3600.4,0,,0.2068
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,642.9,56.3,9.611,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.3,ns_symbolic_only,53,balanced,48.19,7,3600.4,0,,0.1813
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 21, 'B': 30, 'C': 4}",55,615.8,62.8,9.166,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,62.8,ns_symbolic_only,55,balanced,50.42,8,3600.0,0,,0.1667
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 19, 'B': 30, 'C': 5}",54,564.7,74.0,8.378,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.0,ns_symbolic_only,54,balanced,49.81,9,3600.8,0,,0.1552
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.94,0.0,"{'A': 10, 'B': 13, 'C': 3}",26,444.8,90.1,6.445,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.1,ns_symbolic_only,26,fault_burst,22.78,0,3600.5,0,,0.2479
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.91,0.0,"{'A': 16, 'B': 26, 'C': 3}",45,600.7,67.8,8.718,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,67.8,ns_symbolic_only,44,fault_burst,40.64,1,3600.4,0,,0.1937
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.93,0.0,"{'A': 16, 'B': 17, 'C': 3}",36,462.8,96.4,6.685,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,83.9,ns_symbolic_only,35,fault_burst,32.66,2,3600.6,0,,0.1857
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.94,0.0,"{'A': 14, 'B': 19, 'C': 2}",35,445.1,98.9,6.387,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,92.1,ns_symbolic_only,32,fault_burst,31.81,3,3600.3,0,,0.1825
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.94,0.0,"{'A': 9, 'B': 21, 'C': 2}",32,409.3,99.4,5.852,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,82.6,ns_symbolic_only,30,fault_burst,29.07,4,3600.5,0,,0.1829
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.94,0.0,"{'A': 12, 'B': 16, 'C': 2}",30,442.0,99.9,6.394,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,86.9,ns_symbolic_only,33,fault_burst,26.8,5,3600.3,0,,0.2131
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.94,0.0,"{'A': 11, 'B': 9, 'C': 3}",23,393.6,97.3,5.705,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,85.1,ns_symbolic_only,21,fault_burst,20.15,6,3600.2,0,,0.2481
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.94,0.0,"{'A': 11, 'B': 21, 'C': 4}",36,438.4,98.6,6.396,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,87.7,ns_symbolic_only,33,fault_burst,32.8,7,3600.1,0,,0.1777
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 13, 'B': 24, 'C': 2}",39,603.4,68.4,8.776,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.3,ns_symbolic_only,39,fault_burst,34.61,8,3600.2,0,,0.225
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.93,0.0,"{'A': 16, 'B': 18, 'C': 3}",37,476.9,96.5,6.78,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.4,ns_symbolic_only,36,fault_burst,33.61,9,3600.8,0,,0.1833
50,"{'A': 772.2, 'B': 739.4, 'C': 635.0}",1,99.93,0.0,"{'A': 21, 'B': 43, 'C': 6}",70,469.6,38.6,7.479,"{'A': 8.58, 'B': 12.32, 'C': 1.76}",22.67,17.4,ns_symbolic_only,77,heavy_load,43.59,0,3600.1,0,,0.1068
48,"{'A': 621.5, 'B': 903.0, 'C': 698.2}",1,99.92,0.0,"{'A': 30, 'B': 39, 'C': 6}",75,491.4,37.2,7.886,"{'A': 6.91, 'B': 15.05, 'C': 1.94}",23.9,17.0,ns_symbolic_only,84,heavy_load,47.16,1,3600.1,0,,0.1051
49,"{'A': 512.4, 'B': 741.8, 'C': 991.1}",1,99.92,0.0,"{'A': 33, 'B': 42, 'C': 5}",80,478.9,37.9,7.676,"{'A': 5.69, 'B': 12.36, 'C': 2.75}",20.81,17.3,ns_symbolic_only,91,heavy_load,55.35,2,3600.1,0,,0.0959
49,"{'A': 510.7, 'B': 995.0, 'C': 797.8}",1,99.92,0.0,"{'A': 30, 'B': 37, 'C': 6}",73,480.2,38.1,7.673,"{'A': 5.67, 'B': 16.58, 'C': 2.22}",24.47,17.0,ns_symbolic_only,82,heavy_load,44.69,3,3600.4,0,,0.1051
50,"{'A': 0.0, 'B': 592.3, 'C': 644.7}",1,99.92,0.0,"{'A': 17, 'B': 51, 'C': 6}",74,475.0,37.9,7.579,"{'A': 0.0, 'B': 9.87, 'C': 1.79}",11.66,17.7,ns_symbolic_only,74,heavy_load,58.55,4,3600.8,0,,0.1024
50,"{'A': 855.5, 'B': 767.0, 'C': 771.7}",1,99.92,0.0,"{'A': 32, 'B': 41, 'C': 6}",79,469.3,38.4,7.596,"{'A': 9.51, 'B': 12.78, 'C': 2.14}",24.43,17.1,ns_symbolic_only,86,heavy_load,50.77,5,3600.3,0,,0.0962
38,"{'A': 0.0, 'B': 558.2, 'C': 892.2}",3,99.95,0.0,"{'A': 19, 'B': 26, 'C': 6}",51,346.9,65.0,5.48,"{'A': 0.0, 'B': 9.3, 'C': 2.48}",11.78,31.6,ns_symbolic_only,54,heavy_load,36.48,6,3600.5,0,,0.1075
48,"{'A': 568.9, 'B': 713.6, 'C': 987.4}",1,99.92,0.0,"{'A': 31, 'B': 42, 'C': 5}",78,484.6,37.8,7.712,"{'A': 6.32, 'B': 11.89, 'C': 2.74}",20.96,17.2,ns_symbolic_only,88,heavy_load,53.19,7,3600.5,0,,0.0989
49,"{'A': 630.1, 'B': 714.6, 'C': 977.0}",1,99.92,0.0,"{'A': 30, 'B': 43, 'C': 5}",78,478.6,38.2,7.671,"{'A': 7.0, 'B': 11.91, 'C': 2.71}",21.63,16.9,ns_symbolic_only,88,heavy_load,52.54,8,3600.2,0,,0.0983
49,"{'A': 670.5, 'B': 843.2, 'C': 734.5}",1,99.92,0.0,"{'A': 31, 'B': 46, 'C': 6}",83,486.4,37.1,7.779,"{'A': 7.45, 'B': 14.05, 'C': 2.04}",23.54,17.6,ns_symbolic_only,83,heavy_load,55.57,9,3600.1,0,,0.0937
48,"{'A': 261.3, 'B': 554.0, 'C': 106.7}",1,99.93,0.0,"{'A': 13, 'B': 25, 'C': 4}",42,474.7,91.2,7.23,"{'A': 1.45, 'B': 4.62, 'C': 0.15}",6.22,76.0,ns_symbolic_only,42,heavy_parts,32.17,0,3600.2,0,,0.1721
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 21, 'B': 31, 'C': 4}",56,652.1,54.3,10.044,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.3,ns_symbolic_only,54,heavy_parts,50.98,1,3600.1,0,,0.1794
